CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,tenure_bin,monthly_bin,cltv_bin
7365-BVCJH,Trinity Center,Male,0,0,0,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.4,24.4,No,0,66,3145,,0-6,"(18.249, 35.588]","(2002.999, 3178.2]"
9620-ENEJV,Vina,Female,0,0,0,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,433.95,No,0,52,4059,,0-6,"(70.35, 89.862]","(3178.2, 4195.4]"
2378-YIZKA,Weed,Female,0,1,1,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5607.75,No,0,65,6221,,49+,"(70.35, 89.862]","(5540.8, 6500.0]"
0689-DSXGL,Yreka,Female,0,1,1,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.8,4433.3,No,0,22,5494,,49+,"(70.35, 89.862]","(4882.6, 5540.8]"
6818-DJXAA,Alturas,Female,0,0,1,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.1,964.35,No,0,50,3857,,7-12,"(89.862, 118.75]","(3178.2, 4195.4]"
0464-WJTKO,Cedarville,Female,0,1,1,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1460.85,No,0,30,4598,,49+,"(18.249, 35.588]","(4195.4, 4882.6]"
8902-ZEOVF,Chilcoot,Male,0,1,1,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,951.55,No,0,64,5183,,25-48,"(18.249, 35.588]","(4882.6, 5540.8]"
6778-EICRF,Clio,Male,0,1,1,24,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.8,1821.2,No,0,52,5535,,13-24,"(70.35, 89.862]","(4882.6, 5540.8]"
2662-NNTDK,Coleville,Male,0,0,0,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.8,1600.95,No,0,76,5826,,49+,"(18.249, 35.588]","(5540.8, 6500.0]"
4132-KALRO,Davis Creek,Female,0,0,0,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,399.25,No,0,21,5354,,0-6,"(89.862, 118.75]","(4882.6, 5540.8]"
2874-YXVVA,Herlong,Female,0,0,0,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.1,3634.8,No,0,68,3941,,25-48,"(89.862, 118.75]","(3178.2, 4195.4]"
1245-HARPS,Janesville,Female,0,1,0,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,292.4,No,0,73,4556,,13-24,"(18.249, 35.588]","(4195.4, 4882.6]"
4323-ELYYB,Likely,Male,0,1,1,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,218.55,No,0,27,5651,,13-24,"(18.249, 35.588]","(5540.8, 6500.0]"
4293-ETKAP,Litchfield,Female,0,1,1,65,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.4,5071.9,No,0,65,4023,,49+,"(70.35, 89.862]","(3178.2, 4195.4]"
6064-PUPMC,Loyalton,Male,0,1,1,23,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),57.2,1423.35,No,0,69,4021,,13-24,"(35.588, 70.35]","(3178.2, 4195.4]"
6504-VBLFL,Madeline,Male,0,1,0,55,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,58.6,3068.6,No,0,49,6231,,49+,"(35.588, 70.35]","(5540.8, 6500.0]"
6322-PJJDJ,Markleeville,Male,0,1,0,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,94.8,4690.65,No,0,29,4252,,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
0330-BGYZE,Milford,Male,0,1,0,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),102.5,6157.6,No,0,54,4968,,49+,"(89.862, 118.75]","(4882.6, 5540.8]"
1085-LDWAM,Portola,Female,0,1,1,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,1442.65,No,0,26,5188,,49+,"(18.249, 35.588]","(4882.6, 5540.8]"
7586-ZATGZ,Ravendale,Male,0,0,0,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.9,3369.05,No,0,37,2904,,25-48,"(70.35, 89.862]","(2002.999, 3178.2]"
7197-VOJMM,Calpine,Male,0,1,0,67,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),69.2,4671.65,No,0,43,4323,,49+,"(35.588, 70.35]","(4195.4, 4882.6]"
1843-TLSGD,Standish,Female,0,1,1,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,272.35,No,0,58,3163,,13-24,"(18.249, 35.588]","(2002.999, 3178.2]"
9626-VFRGG,Susanville,Female,0,0,1,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.5,3645.05,No,0,27,5984,,25-48,"(70.35, 89.862]","(5540.8, 6500.0]"
7075-BNDVQ,Termo,Female,0,0,0,4,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,35.0,135.75,No,0,70,3523,,0-6,"(18.249, 35.588]","(3178.2, 4195.4]"
9143-CANJF,Topaz,Female,0,1,1,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,1319.85,No,0,80,2200,,13-24,"(35.588, 70.35]","(2002.999, 3178.2]"
7284-BUYEC,Tulelake,Female,0,0,0,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,229.4,No,0,69,3573,,0-6,"(35.588, 70.35]","(3178.2, 4195.4]"
2041-JIJCI,Wendel,Female,0,0,0,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.0,370.25,No,0,75,4421,,0-6,"(35.588, 70.35]","(4195.4, 4882.6]"
4900-MSOMT,Carnelian Bay,Female,0,1,1,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.2,5714.2,No,0,24,6087,,49+,"(70.35, 89.862]","(5540.8, 6500.0]"
2229-VWQJH,Homewood,Female,0,0,0,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,No,0,66,5394,,13-24,"(35.588, 70.35]","(4882.6, 5540.8]"
9194-GFVOI,Tahoma,Female,0,1,0,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.35,3571.6,No,0,59,3363,,25-48,"(70.35, 89.862]","(3178.2, 4195.4]"
1336-EZFZY,Kings Beach,Female,0,0,0,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,83.3,No,0,30,4596,,0-6,"(18.249, 35.588]","(4195.4, 4882.6]"
4282-MSACW,Tahoe City,Male,0,0,0,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.2,8035.95,No,0,55,4629,,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
1403-LKLIK,Olympic Valley,Female,0,1,1,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,579.4,No,0,62,3342,,25-48,"(18.249, 35.588]","(3178.2, 4195.4]"
0136-IFMYD,Los Angeles,Male,1,1,0,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.95,7634.25,No,0,63,4297,,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
5144-TVGLP,Los Angeles,Male,1,0,0,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653.0,No,0,71,3654,,25-48,"(89.862, 118.75]","(3178.2, 4195.4]"
9643-AVVWI,Los Angeles,Female,0,1,1,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.0,241.3,No,0,76,4264,,0-6,"(70.35, 89.862]","(4195.4, 4882.6]"
0253-ZTEOB,Los Angeles,Female,0,1,1,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,No,0,50,3246,,25-48,"(70.35, 89.862]","(3178.2, 4195.4]"
2706-QZIHY,Los Angeles,Female,0,1,0,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,387.9,No,0,25,4411,,13-24,"(18.249, 35.588]","(4195.4, 4882.6]"
6061-PQHMK,Los Angeles,Female,0,0,0,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,527.5,No,0,56,3048,,25-48,"(18.249, 35.588]","(2002.999, 3178.2]"
6137-MFAJN,Los Angeles,Female,0,0,0,48,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.8,2104.55,No,0,26,2469,,25-48,"(35.588, 70.35]","(2002.999, 3178.2]"
9122-UMROB,Los Angeles,Male,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,No,0,80,4270,,0-6,"(18.249, 35.588]","(4195.4, 4882.6]"
4232-JGKIY,Los Angeles,Male,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,19.2,No,0,27,2716,,0-6,"(18.249, 35.588]","(2002.999, 3178.2]"
2402-TAIRZ,Los Angeles,Female,0,0,0,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.05,3019.1,No,0,55,3364,,25-48,"(70.35, 89.862]","(3178.2, 4195.4]"
9659-ZTWSM,Los Angeles,Male,1,1,0,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,No,0,53,4138,,49+,"(89.862, 118.75]","(3178.2, 4195.4]"
9139-TWBAS,Los Angeles,Female,0,1,0,26,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),47.85,1190.5,No,0,79,4362,,25-48,"(35.588, 70.35]","(4195.4, 4882.6]"
6685-GBWJZ,Los Angeles,Male,0,1,0,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.8,4448.8,No,0,44,5114,,49+,"(70.35, 89.862]","(4882.6, 5540.8]"
2195-VVRJF,Los Angeles,Male,1,1,0,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,No,0,30,2422,,13-24,"(35.588, 70.35]","(2002.999, 3178.2]"
3913-RDSJZ,Los Angeles,Female,0,1,0,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.55,1714.95,No,0,22,4312,,49+,"(18.249, 35.588]","(4195.4, 4882.6]"
4203-QGNZA,Los Angeles,Female,0,0,1,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,535.35,No,0,54,4476,,25-48,"(18.249, 35.588]","(4195.4, 4882.6]"
5043-TRZWM,Los Angeles,Female,0,0,0,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,No,0,34,3503,,0-6,"(70.35, 89.862]","(3178.2, 4195.4]"
9494-BDNNC,Los Angeles,Male,0,1,0,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.3,6273.4,No,0,49,5706,,49+,"(89.862, 118.75]","(5540.8, 6500.0]"
1640-PLFMP,Los Angeles,Female,0,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,No,0,58,4063,,0-6,"(35.588, 70.35]","(3178.2, 4195.4]"
5366-OBVMR,Los Angeles,Female,0,1,0,18,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.3,908.75,No,0,67,3740,,13-24,"(35.588, 70.35]","(3178.2, 4195.4]"
4573-JKNAE,Los Angeles,Male,0,0,1,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,212.3,No,0,74,2558,,7-12,"(18.249, 35.588]","(2002.999, 3178.2]"
9817-APLHW,Los Angeles,Male,0,0,0,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.0,316.2,No,0,53,4408,,7-12,"(18.249, 35.588]","(4195.4, 4882.6]"
8380-MQINP,Los Angeles,Female,0,1,1,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,1079.05,No,0,36,5153,,49+,"(18.249, 35.588]","(4882.6, 5540.8]"
0840-DFEZH,Los Angeles,Female,0,0,0,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,564.65,No,0,37,4989,,7-12,"(70.35, 89.862]","(4882.6, 5540.8]"
8690-ZVLCL,Los Angeles,Female,0,1,1,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.0,6161.9,No,0,44,5436,,49+,"(70.35, 89.862]","(4882.6, 5540.8]"
1125-SNVCK,Los Angeles,Female,1,0,0,49,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.8,2106.05,No,0,68,5651,,49+,"(35.588, 70.35]","(5540.8, 6500.0]"
0384-LPITE,Los Angeles,Male,0,0,0,40,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),62.05,2511.55,No,0,34,2290,,25-48,"(35.588, 70.35]","(2002.999, 3178.2]"
4616-EWBNJ,Los Angeles,Female,0,0,0,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,318.6,No,0,22,4545,,13-24,"(18.249, 35.588]","(4195.4, 4882.6]"
1335-HQMKX,Los Angeles,Female,0,1,0,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.35,7323.15,No,0,25,4497,,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
2545-EBUPK,Los Angeles,Female,1,0,0,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,No,0,72,5039,,0-6,"(70.35, 89.862]","(4882.6, 5540.8]"
6923-AQONU,Los Angeles,Male,0,1,1,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.9,454.0,No,0,46,4076,,13-24,"(18.249, 35.588]","(3178.2, 4195.4]"
2172-EJXVF,Los Angeles,Female,1,0,0,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.9,7521.95,No,0,60,5479,,49+,"(89.862, 118.75]","(4882.6, 5540.8]"
4536-PLEQY,Los Angeles,Male,0,1,0,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.05,999.8,No,0,80,2540,,7-12,"(70.35, 89.862]","(2002.999, 3178.2]"
7029-IJEJK,Los Angeles,Female,0,0,0,54,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),44.1,2369.7,No,0,32,6205,,49+,"(35.588, 70.35]","(5540.8, 6500.0]"
8871-JLMHM,Los Angeles,Female,0,1,0,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),90.2,6297.65,No,0,55,4095,,49+,"(89.862, 118.75]","(3178.2, 4195.4]"
5447-VYTKW,Los Angeles,Male,0,0,0,27,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.45,1461.45,No,0,75,2191,,25-48,"(35.588, 70.35]","(2002.999, 3178.2]"
3623-FQBOX,Los Angeles,Male,0,0,0,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,416.4,No,0,36,3632,,13-24,"(18.249, 35.588]","(3178.2, 4195.4]"
8659-HDIYE,Los Angeles,Female,1,0,0,64,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.65,4869.35,No,0,58,5113,,49+,"(70.35, 89.862]","(4882.6, 5540.8]"
3474-BAFSJ,West Hollywood,Male,0,1,0,57,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),57.5,3265.95,No,0,75,4133,,49+,"(35.588, 70.35]","(3178.2, 4195.4]"
3865-ZFZIB,Los Angeles,Male,0,0,0,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,358.15,No,0,21,5596,,13-24,"(18.249, 35.588]","(5540.8, 6500.0]"
1855-AGAWH,Bell,Male,0,1,0,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,2939.8,No,0,46,2510,,25-48,"(89.862, 118.75]","(2002.999, 3178.2]"
7109-CQYUZ,Beverly Hills,Male,0,0,0,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.25,4652.4,No,0,31,4624,,49+,"(70.35, 89.862]","(4195.4, 4882.6]"
1370-GGAWX,Beverly Hills,Female,0,0,0,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.15,4408.45,No,0,70,3924,,25-48,"(89.862, 118.75]","(3178.2, 4195.4]"
4680-KUTAJ,Beverly Hills,Female,1,0,0,11,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.6,580.8,No,0,80,5014,,7-12,"(35.588, 70.35]","(4882.6, 5540.8]"
5307-UVGNB,Compton,Female,0,1,1,53,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.7,2495.2,No,0,54,4116,,49+,"(35.588, 70.35]","(3178.2, 4195.4]"
2883-ILGWO,Compton,Male,1,0,0,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.9,5913.95,No,0,75,5838,,49+,"(89.862, 118.75]","(5540.8, 6500.0]"
3642-BYHDO,Downey,Female,0,1,1,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1389.35,No,0,31,5789,,49+,"(18.249, 35.588]","(5540.8, 6500.0]"
9629-NHXFW,Downey,Female,0,1,1,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,No,0,72,3160,,0-6,"(18.249, 35.588]","(2002.999, 3178.2]"
2696-RZVZW,Downey,Male,0,1,0,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1629.2,No,0,24,4187,,49+,"(18.249, 35.588]","(3178.2, 4195.4]"
5766-FTRTS,El Segundo,Male,0,1,0,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,84.45,6033.1,No,0,50,6297,,49+,"(70.35, 89.862]","(5540.8, 6500.0]"
0396-HUJBP,Gardena,Female,0,0,0,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,44.4,No,0,43,3009,,0-6,"(18.249, 35.588]","(2002.999, 3178.2]"
8879-ZKJOF,Gardena,Female,0,0,0,41,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.85,3320.75,No,0,48,5556,,25-48,"(70.35, 89.862]","(5540.8, 6500.0]"
6285-FTQBF,Hawthorne,Male,0,1,1,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.55,1867.7,No,0,40,6425,,49+,"(18.249, 35.588]","(5540.8, 6500.0]"
1474-JUWSM,Lynwood,Female,0,1,0,58,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,68.4,3972.25,No,0,62,5269,,49+,"(35.588, 70.35]","(4882.6, 5540.8]"
3530-CRZSB,Malibu,Female,0,0,0,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,155.9,No,0,38,2100,,7-12,"(18.249, 35.588]","(2002.999, 3178.2]"
8498-XXGWA,Malibu,Female,0,1,0,65,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.15,3673.15,No,0,34,6205,,49+,"(35.588, 70.35]","(5540.8, 6500.0]"
9617-INGJY,Manhattan Beach,Male,0,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,70.6,No,0,61,3530,,0-6,"(70.35, 89.862]","(3178.2, 4195.4]"
0621-TSSMU,Maywood,Male,0,1,0,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.95,1126.75,No,0,65,4838,,49+,"(18.249, 35.588]","(4195.4, 4882.6]"
7234-KMNRQ,Pacific Palisades,Male,0,0,0,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,73.45,No,0,28,4345,,0-6,"(18.249, 35.588]","(4195.4, 4882.6]"
7636-PEPNS,Palos Verdes Peninsula,Female,0,1,1,58,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,44.1,2413.05,No,0,44,5040,,49+,"(35.588, 70.35]","(4882.6, 5540.8]"
4683-WYDOU,Rancho Palos Verdes,Male,0,1,0,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.6,6912.7,No,0,40,4697,,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
9052-DHNKM,Redondo Beach,Male,0,0,0,26,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,61.55,1581.95,No,0,30,5156,,25-48,"(35.588, 70.35]","(4882.6, 5540.8]"
6794-HKIAJ,Redondo Beach,Male,0,0,0,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),90.7,5586.45,No,0,67,5496,,49+,"(89.862, 118.75]","(4882.6, 5540.8]"
5578-NKCXI,South Gate,Female,0,1,1,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),99.25,5846.65,No,0,22,4098,,49+,"(89.862, 118.75]","(3178.2, 4195.4]"
1642-HMARX,Topanga,Female,0,1,0,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,91.7,6424.7,No,0,77,4113,,49+,"(89.862, 118.75]","(3178.2, 4195.4]"
3096-WPXBT,Venice,Female,0,1,1,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),100.7,6018.65,No,0,57,4804,,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
8434-PNQZX,Marina Del Rey,Female,0,0,0,42,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),78.45,3373.4,No,0,30,3192,,25-48,"(70.35, 89.862]","(3178.2, 4195.4]"
5950-AAAGJ,Playa Del Rey,Male,0,0,0,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),84.3,1537.9,No,0,72,4612,,13-24,"(70.35, 89.862]","(4195.4, 4882.6]"
4299-OPXEJ,Inglewood,Female,0,0,0,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,1080.55,No,0,56,5764,,49+,"(18.249, 35.588]","(5540.8, 6500.0]"
9618-LFJRU,Inglewood,Female,0,0,0,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,82.85,No,0,40,4344,,0-6,"(18.249, 35.588]","(4195.4, 4882.6]"
6693-DJWTY,Inglewood,Female,0,0,1,35,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),55.6,2016.45,No,0,80,5964,,25-48,"(35.588, 70.35]","(5540.8, 6500.0]"
0744-GKNGE,Inglewood,Female,0,1,1,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),86.8,5327.25,No,0,70,4915,,49+,"(70.35, 89.862]","(4882.6, 5540.8]"
6447-EGDIV,Santa Monica,Female,0,0,0,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.95,683.25,No,0,69,5772,,25-48,"(18.249, 35.588]","(5540.8, 6500.0]"
